Time (s),,,,,
3.49,5.96E-05,,,,
3.5,-1.54E-04,,,,
3.51,-1.29E-04,,,,
3.52,1.44E-04,,,,
3.53,2.15E-04,,,,
3.54,-6.01E-05,,,,
3.55,-2.79E-04,,,,
3.56,-8.06E-05,,,,
3.57,2.11E-04,,,,
3.58,9.96E-05,,,,
3.59,-2.56E-04,,,,
3.6,-3.28E-04,,,,
3.61,-7.48E-05,,,,
3.62,7.96E-05,,,,
3.63,-6.85E-06,,,,
3.64,-1.48E-04,,,,
3.65,-1.09E-04,,,,
3.66,7.59E-05,,,,
3.67,4.85E-05,,,,
3.68,-1.44E-04,,,,
3.69,-1.16E-04,,,,
3.7,1.09E-04,,,,
3.71,1.80E-04,,,,
3.72,-2.11E-05,,,,
3.73,-1.54E-04,,,,
3.74,-3.16E-05,,,,
3.75,1.57E-04,,,,
3.76,1.18E-04,,,,
3.77,-9.91E-05,,,,
3.78,-2.02E-04,,,,
3.79,-1.41E-04,,,,
3.8,3.95E-05,,,,
3.81,1.65E-04,,,,
3.82,5.53E-05,,,,
3.83,-1.76E-04,,,,
3.84,-2.00E-04,,,,
3.85,2.27E-05,,,,
3.86,1.50E-04,,,,
3.87,5.96E-05,,,,
3.88,-8.54E-05,,,,
3.89,-8.12E-05,,,,
3.9,6.32E-05,,,,
3.91,1.54E-04,,,,
3.92,5.11E-05,,,,
3.93,-8.75E-05,,,,
3.94,3.06E-05,,,,
3.95,2.27E-04,,,,
3.96,1.16E-04,,,,
3.97,-2.27E-04,,,,
3.98,-2.45E-04,,,,
3.99,1.00E-04,,,,
4,2.02E-04,,,,
4.01,-5.11E-05,,,,
4.02,-2.60E-04,,,,
4.03,-1.68E-04,,,,
4.04,2.27E-05,,,,
4.05,3.64E-05,,,,
4.06,-6.85E-06,,,,
4.07,-1.69E-05,,,,
4.08,1.05E-06,,,,
4.09,9.49E-06,,,,
4.1,-6.17E-05,,,,
4.11,-9.07E-05,,,,
4.12,6.80E-05,,,,
4.13,2.34E-04,,,,
4.14,9.64E-05,,,,
4.15,-1.77E-04,,,,
4.16,-1.52E-04,,,,
4.17,1.60E-04,,,,
4.18,2.88E-04,,,,
4.19,-2.79E-05,,,,
4.2,-3.41E-04,,,,
4.21,-1.90E-04,,,,
4.22,2.08E-04,,,,
4.23,3.12E-04,,,,
4.24,-5.27E-05,,,,
4.25,-3.93E-04,,,,
4.26,-1.81E-04,,,,
4.27,2.85E-04,,,,
4.28,3.23E-04,,,,
4.29,-8.54E-05,,,,
4.3,-3.62E-04,,,,
4.31,-1.64E-04,,,,
4.32,1.35E-04,,,,
4.33,3.85E-05,,,,
4.34,-2.16E-04,,,,
4.35,-1.36E-04,,,,
4.36,2.17E-04,,,,
4.37,2.89E-04,,,,
4.38,-8.91E-05,,,,
4.39,-3.10E-04,,,,
4.4,-4.69E-05,,,,
4.41,2.31E-04,,,,
4.42,8.70E-05,,,,
4.43,-1.61E-04,,,,
4.44,-1.09E-04,,,,
4.45,2.28E-04,,,,
4.46,3.60E-04,,,,
4.47,-5.06E-05,,,,
4.48,-4.94E-04,,,,
4.49,-3.52E-04,,,,
4.5,2.39E-04,,,,
4.51,4.58E-04,,,,
4.52,6.32E-05,,,,
4.53,-3.15E-04,,,,
4.54,-2.10E-04,,,,
4.55,1.44E-04,,,,
4.56,1.31E-04,,,,
4.57,-2.58E-04,,,,
4.58,-3.36E-04,,,,
4.59,6.54E-05,,,,
4.6,3.62E-04,,,,
4.61,2.32E-04,,,,
4.62,-1.61E-04,,,,
4.63,-2.96E-04,,,,
4.64,1.37E-05,,,,
4.65,2.41E-04,,,,
4.66,1.31E-04,,,,
4.67,-1.35E-04,,,,
4.68,-2.12E-04,,,,
4.69,1.80E-04,,,,
4.7,4.33E-04,,,,
4.71,1.18E-04,,,,
4.72,-2.77E-04,,,,
4.73,-2.52E-04,,,,
4.74,2.79E-05,,,,
4.75,6.38E-05,,,,
4.76,-5.80E-05,,,,
4.77,8.96E-05,,,,
4.78,2.38E-04,,,,
4.79,-8.12E-05,,,,
4.8,-4.97E-04,,,,
4.81,-4.25E-04,,,,
4.82,1.35E-04,,,,
4.83,4.70E-04,,,,
4.84,5.27E-06,,,,
4.85,-5.42E-04,,,,
4.86,-2.77E-04,,,,
4.87,4.56E-04,,,,
4.88,5.26E-04,,,,
4.89,-1.89E-04,,,,
4.9,-5.90E-04,,,,
4.91,-1.08E-04,,,,
4.92,5.38E-04,,,,
4.93,5.23E-04,,,,
4.94,-1.15E-04,,,,
4.95,-5.17E-04,,,,
4.96,-2.11E-04,,,,
4.97,1.77E-04,,,,
4.98,2.16E-04,,,,
4.99,2.48E-05,,,,
5,-1.58E-04,,,,
5.01,-1.16E-04,,,,
5.02,-8.33E-05,,,,
5.03,-1.25E-04,,,,
5.04,-8.43E-05,,,,
5.05,2.11E-06,,,,
5.06,1.19E-04,,,,
5.07,1.42E-04,,,,
5.08,-4.64E-05,,,,
5.09,-2.24E-04,,,,
5.1,-1.35E-04,,,,
5.11,9.38E-05,,,,
5.12,1.85E-04,,,,
5.13,1.12E-04,,,,
5.14,-1.84E-05,,,,
5.15,-7.69E-05,,,,
5.16,-2.64E-05,,,,
5.17,2.37E-05,,,,
5.18,-4.22E-06,,,,
5.19,-1.84E-05,,,,
5.2,9.80E-05,,,,
5.21,1.06E-04,,,,
5.22,-8.49E-05,,,,
5.23,-2.01E-04,,,,
5.24,-6.38E-05,,,,
5.25,2.19E-04,,,,
5.26,1.90E-04,,,,
5.27,-1.52E-04,,,,
5.28,-2.26E-04,,,,
5.29,2.11E-05,,,,
5.3,1.00E-04,,,,
5.31,-9.54E-05,,,,
5.32,-2.18E-04,,,,
5.33,-9.07E-05,,,,
5.34,1.15E-04,,,,
5.35,1.30E-04,,,,
5.36,-7.64E-05,,,,
5.37,-1.64E-04,,,,
5.38,3.06E-05,,,,
5.39,2.17E-04,,,,
5.4,1.25E-04,,,,
5.41,-6.59E-05,,,,
5.42,-4.32E-05,,,,
5.43,1.75E-04,,,,
5.44,2.29E-04,,,,
5.45,-5.32E-05,,,,
5.46,-3.11E-04,,,,
5.47,-2.20E-04,,,,
5.48,7.85E-05,,,,
5.49,2.19E-04,,,,
5.5,2.90E-05,,,,
5.51,-1.98E-04,,,,
5.52,-1.64E-04,,,,
5.53,9.49E-06,,,,
5.54,7.33E-05,,,,
5.55,-1.05E-05,,,,
5.56,-9.28E-05,,,,
5.57,-5.59E-05,,,,
5.58,5.32E-05,,,,
5.59,1.08E-04,,,,
5.6,-1.21E-05,,,,
5.61,-1.83E-04,,,,
5.62,-2.10E-04,,,,
5.63,-2.95E-05,,,,
5.64,2.03E-04,,,,
5.65,1.91E-04,,,,
5.66,-4.80E-05,,,,
5.67,-1.17E-04,,,,
5.68,1.02E-04,,,,
5.69,2.32E-04,,,,
5.7,2.79E-05,,,,
5.71,-2.15E-04,,,,
5.72,-1.63E-04,,,,
5.73,1.46E-04,,,,
5.74,2.90E-04,,,,
5.75,-7.38E-06,,,,
5.76,-3.97E-04,,,,
5.77,-3.53E-04,,,,
5.78,2.16E-05,,,,
5.79,1.78E-04,,,,
5.8,-1.53E-05,,,,
5.81,-1.90E-04,,,,
5.82,-7.54E-05,,,,
5.83,1.52E-04,,,,
5.84,1.43E-04,,,,
5.85,-9.17E-05,,,,
5.86,-1.76E-04,,,,
5.87,1.84E-05,,,,
5.88,1.71E-04,,,,
5.89,8.33E-05,,,,
5.9,-7.33E-05,,,,
5.91,-6.48E-05,,,,
5.92,5.32E-05,,,,
5.93,6.96E-05,,,,
5.94,-2.53E-05,,,,
5.95,-6.96E-05,,,,
5.96,0.00E+00,,,,
5.97,2.64E-05,,,,
5.98,-6.85E-05,,,,
5.99,-7.59E-05,,,,
6,5.32E-05,,,,
6.01,8.91E-05,,,,
6.02,-5.38E-05,,,,
6.03,-1.92E-04,,,,
6.04,-1.31E-04,,,,
6.05,6.06E-05,,,,
6.06,1.14E-04,,,,
6.07,-3.37E-05,,,,
6.08,-1.35E-04,,,,
6.09,-7.12E-05,,,,
6.1,2.53E-05,,,,
6.11,4.59E-05,,,,
6.12,0.00E+00,,,,
6.13,2.64E-06,,,,
6.14,1.09E-04,,,,
6.15,1.70E-04,,,,
6.16,4.59E-05,,,,
6.17,-1.30E-04,,,,
6.18,-1.08E-04,,,,
6.19,6.48E-05,,,,
6.2,1.52E-04,,,,
6.21,7.33E-05,,,,
6.22,-8.33E-05,,,,
6.23,-8.43E-05,,,,
6.24,7.22E-05,,,,
6.25,9.86E-05,,,,
6.26,-7.59E-05,,,,
6.27,-1.84E-04,,,,
6.28,-9.70E-05,,,,
6.29,3.95E-05,,,,
6.3,4.80E-05,,,,
6.31,-4.43E-05,,,,
6.32,-4.69E-05,,,,
6.33,1.48E-05,,,,
6.34,-4.95E-05,,,,
6.35,-1.92E-04,,,,
6.36,-2.15E-04,,,,
6.37,2.27E-05,,,,
6.38,2.75E-04,,,,
6.39,1.60E-04,,,,
6.4,-1.94E-04,,,,
6.41,-2.55E-04,,,,
6.42,4.11E-05,,,,
6.43,2.41E-04,,,,
6.44,1.54E-04,,,,
6.45,-6.75E-05,,,,
6.46,-1.69E-04,,,,
6.47,-4.80E-05,,,,
6.48,9.43E-05,,,,
6.49,4.43E-05,,,,
6.5,-8.38E-05,,,,
6.51,-1.01E-04,,,,
6.52,-2.16E-05,,,,
6.53,3.74E-05,,,,
6.54,-5.43E-05,,,,
6.55,-2.06E-04,,,,
6.56,-1.10E-04,,,,
6.57,1.52E-04,,,,
6.58,1.02E-04,,,,
6.59,-2.01E-04,,,,
6.6,-1.88E-04,,,,
6.61,1.44E-04,,,,
6.62,2.50E-04,,,,
6.63,-3.69E-05,,,,
6.64,-2.78E-04,,,,
6.65,-8.85E-05,,,,
6.66,2.74E-04,,,,
6.67,3.47E-04,,,,
6.68,8.59E-05,,,,
6.69,-1.25E-04,,,,
6.7,-9.59E-05,,,,
6.71,-4.37E-05,,,,
6.72,-2.27E-05,,,,
6.73,4.43E-05,,,,
6.74,6.22E-05,,,,
6.75,-1.42E-05,,,,
6.76,-1.12E-04,,,,
6.77,-1.51E-04,,,,
6.78,-6.75E-05,,,,
6.79,7.54E-05,,,,
6.8,6.27E-05,,,,
6.81,-1.49E-04,,,,
6.82,-2.02E-04,,,,
6.83,3.85E-05,,,,
6.84,2.35E-04,,,,
6.85,1.71E-04,,,,
6.86,-1.84E-05,,,,
6.87,-7.96E-05,,,,
6.88,-4.74E-06,,,,
6.89,-1.32E-05,,,,
6.9,-1.48E-04,,,,
6.91,-1.30E-04,,,,
6.92,1.61E-04,,,,
6.93,3.21E-04,,,,
6.94,-7.38E-06,,,,
6.95,-3.49E-04,,,,
6.96,-7.59E-05,,,,
6.97,3.88E-04,,,,
6.98,2.05E-04,,,,
6.99,-3.43E-04,,,,
7,-3.36E-04,,,,
7.01,1.61E-04,,,,
7.02,3.19E-04,,,,
7.03,-1.69E-05,,,,
7.04,-2.73E-04,,,,
7.05,-1.31E-04,,,,
7.06,8.49E-05,,,,
7.07,1.05E-05,,,,
7.08,-1.31E-04,,,,
7.09,-4.27E-05,,,,
7.1,1.25E-04,,,,
7.11,1.04E-04,,,,
7.12,-5.53E-05,,,,
7.13,-7.17E-05,,,,
7.14,3.37E-05,,,,
7.15,8.96E-05,,,,
7.16,1.19E-04,,,,
7.17,9.80E-05,,,,
7.18,-9.07E-05,,,,
7.19,-1.95E-04,,,,
7.2,-8.75E-05,,,,
7.21,3.64E-05,,,,
7.22,7.33E-05,,,,
7.23,0.00E+00,,,,
7.24,4.74E-06,,,,
7.25,-4.64E-05,,,,
7.26,-2.43E-04,,,,
7.27,-1.37E-04,,,,
7.28,1.88E-04,,,,
7.29,1.49E-04,,,,
7.3,-1.85E-04,,,,
7.31,-2.76E-04,,,,
7.32,2.06E-05,,,,
7.33,2.07E-04,,,,
7.34,5.01E-05,,,,
7.35,-1.69E-04,,,,
7.36,-1.94E-04,,,,
7.37,1.32E-05,,,,
7.38,2.75E-04,,,,
7.39,1.10E-04,,,,
7.4,-3.32E-04,,,,
7.41,-3.74E-04,,,,
7.42,1.55E-04,,,,
7.43,5.16E-04,,,,
7.44,1.26E-04,,,,
7.45,-3.92E-04,,,,
7.46,-3.18E-04,,,,
7.47,2.06E-04,,,,
7.48,4.52E-04,,,,
7.49,3.74E-05,,,,
7.5,-4.20E-04,,,,
7.51,-2.90E-04,,,,
7.52,6.27E-05,,,,
7.53,1.82E-04,,,,
7.54,0.00E+00,,,,
7.55,-2.14E-04,,,,
7.56,-1.14E-04,,,,
7.57,9.54E-05,,,,
7.58,9.01E-05,,,,
7.59,-1.55E-04,,,,
7.6,-2.73E-04,,,,
7.61,8.43E-06,,,,
7.62,3.67E-04,,,,
7.63,3.29E-04,,,,
7.64,7.38E-06,,,,
7.65,-1.15E-04,,,,
7.66,-5.38E-05,,,,
7.67,3.85E-05,,,,
7.68,-9.59E-05,,,,
7.69,-3.00E-04,,,,
7.7,-1.57E-04,,,,
7.71,1.77E-04,,,,
7.72,1.64E-04,,,,
7.73,-1.51E-04,,,,
7.74,-1.25E-04,,,,
7.75,1.18E-04,,,,
7.76,-4.74E-06,,,,
7.77,-3.06E-04,,,,
7.78,-1.48E-04,,,,
7.79,2.66E-04,,,,
7.8,2.69E-04,,,,
7.81,-1.07E-04,,,,
7.82,-2.59E-04,,,,
7.83,-5.59E-05,,,,
7.84,1.10E-04,,,,
7.85,1.42E-05,,,,
7.86,-1.77E-04,,,,
7.87,-1.52E-04,,,,
7.88,1.06E-04,,,,
7.89,2.72E-04,,,,
7.9,9.54E-05,,,,
7.91,-1.42E-04,,,,
7.92,-1.04E-04,,,,
7.93,8.80E-05,,,,
7.94,1.50E-04,,,,
7.95,6.01E-05,,,,
7.96,-2.79E-05,,,,
7.97,-6.22E-05,,,,
7.98,-2.90E-05,,,,
7.99,-1.58E-05,,,,
8,-5.53E-05,,,,
8.01,-1.50E-04,,,,
8.02,-2.22E-04,,,,
8.03,-3.95E-05,,,,
8.04,2.17E-04,,,,
8.05,1.19E-04,,,,
8.06,-1.70E-04,,,,
8.07,-1.21E-04,,,,
8.08,1.92E-04,,,,
8.09,2.22E-04,,,,
8.1,-1.10E-04,,,,
8.11,-2.56E-04,,,,
8.12,8.33E-05,,,,
8.13,3.71E-04,,,,
8.14,1.13E-04,,,,
8.15,-2.60E-04,,,,
8.16,-2.40E-04,,,,
8.17,4.37E-05,,,,
8.18,1.51E-04,,,,
8.19,-1.32E-05,,,,
8.2,-1.60E-04,,,,
8.21,-3.00E-05,,,,
8.22,2.06E-04,,,,
8.23,1.54E-04,,,,
8.24,-1.57E-04,,,,
8.25,-2.78E-04,,,,
8.26,-6.64E-05,,,,
8.27,1.30E-04,,,,
8.28,1.08E-04,,,,
8.29,1.05E-06,,,,
8.3,-7.91E-05,,,,
8.31,-1.14E-04,,,,
8.32,-5.80E-05,,,,
8.33,8.06E-05,,,,
8.34,1.35E-04,,,,
8.35,2.74E-05,,,,
8.36,-1.19E-04,,,,
8.37,-9.43E-05,,,,
8.38,1.15E-04,,,,
8.39,2.29E-04,,,,
8.4,5.01E-05,,,,
8.41,-1.44E-04,,,,
8.42,-6.64E-05,,,,
8.43,7.06E-05,,,,
8.44,1.42E-05,,,,
8.45,-8.43E-05,,,,
8.46,-4.22E-06,,,,
8.47,1.32E-04,,,,
8.48,2.48E-05,,,,
8.49,-2.36E-04,,,,
8.5,-2.13E-04,,,,
8.51,7.48E-05,,,,
8.52,1.51E-04,,,,
8.53,-6.85E-05,,,,
8.54,-1.78E-04,,,,
8.55,-1.53E-05,,,,
8.56,9.28E-05,,,,
8.57,-3.00E-05,,,,
8.58,-1.89E-04,,,,
8.59,-9.64E-05,,,,
8.6,1.58E-04,,,,
8.61,2.04E-04,,,,
8.62,-1.69E-05,,,,
8.63,-9.07E-05,,,,
8.64,8.64E-05,,,,
8.65,1.17E-04,,,,
8.66,-6.64E-05,,,,
8.67,-1.57E-04,,,,
8.68,-7.59E-05,,,,
8.69,2.79E-05,,,,
8.7,6.80E-05,,,,
8.71,6.01E-05,,,,
8.72,-4.74E-06,,,,
8.73,-1.20E-04,,,,
8.74,-1.41E-04,,,,
8.75,-3.48E-05,,,,
8.76,6.27E-05,,,,
8.77,6.59E-05,,,,
8.78,-2.53E-05,,,,
8.79,-9.17E-05,,,,
8.8,-7.01E-05,,,,
8.81,-4.22E-06,,,,
8.82,1.32E-05,,,,
8.83,-8.43E-06,,,,
8.84,1.21E-05,,,,
8.85,6.32E-05,,,,
8.86,2.74E-05,,,,
8.87,-7.54E-05,,,,
8.88,-1.24E-04,,,,
8.89,-2.58E-05,,,,
8.9,1.26E-04,,,,
8.91,1.38E-04,,,,
8.92,5.27E-07,,,,
8.93,-3.27E-05,,,,
8.94,7.12E-05,,,,
8.95,3.95E-05,,,,
8.96,-1.61E-04,,,,
8.97,-2.27E-04,,,,
8.98,-8.06E-05,,,,
8.99,6.11E-05,,,,
9,7.54E-05,,,,
9.01,3.79E-05,,,,
